stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:DUA8738118,"SANTEUIL LE PERCHAY",,49.12344665,1.94931487,,,0,StopArea:DUA8738118
StopPoint:DUA8738119,"GARE DE CHARS",,49.16266515,1.93691059,,,0,StopArea:DUA8738119
StopPoint:DUA8738120,"LA VILLETERTRE",,49.20268794,1.92052945,,,0,StopArea:DUA8738120
StopPoint:DUA8738121,"LIANCOURT SAINT-PIERRE",,49.22080125,1.90528082,,,0,StopArea:DUA8738121
StopPoint:DUA8738122,"CHAUMONT EN VEXIN",,49.26131628,1.87257125,,,0,StopArea:DUA8738122
StopPoint:DUA8738123,"TRIE CHATEAU",,49.28258357,1.81806431,,,0,StopArea:DUA8738123
StopPoint:DUA8738124,"GISORS",,49.28525742,1.78504837,,,0,StopArea:DUA8738124
StopPoint:DUA8738113,"ASNIERES",,48.9056607,2.28355465,,,0,StopArea:DUA8738113
StopPoint:DUA8738107,"BOIS COLOMBES",,48.91424301,2.27158042,,,0,StopArea:DUA8738107
StopPoint:DUA8738108,"COLOMBES",,48.92391507,2.25932741,,,0,StopArea:DUA8738108
StopPoint:DUA8738109,"LE STADE",,48.93105066,2.26058396,,,0,StopArea:DUA8738109
StopPoint:DUA8727640,"GARE DE ST LEU D ESSERENT",,49.21385227,2.41734786,,,0,StopArea:DUA8727640
StopPoint:DUA8727641,"PRECY SUR OISE",,49.20326164,2.37658001,,,0,StopArea:DUA8727641
StopPoint:DUA8727644,"BORAN SUR OISE",,49.16677103,2.36228276,,,0,StopArea:DUA8727644
StopPoint:DUA8727645,"BRUYERES SUR OISE",,49.15518581,2.32573359,,,0,StopArea:DUA8727645
StopPoint:DUA8727654,"AUVERS SUR OISE",,49.07045803,2.17528542,,,0,StopArea:DUA8727654
StopPoint:DUA8727616,"CHAPONVAL",,49.06930968,2.14167839,,,0,StopArea:DUA8727616
StopPoint:DUA8727615,"PONT PETIT",,49.06058721,2.13085573,,,0,StopArea:DUA8727615
StopPoint:DUA8727614,"EPLUCHES",,49.05509727,2.1227176,,,0,StopArea:DUA8727614
StopPoint:DUA8739348,"DREUX",,48.73095067,1.36995859,,,0,StopArea:DUA8739348
StopPoint:DUA8739347,"MARCHEZAIS BROUE",,48.76841754,1.51331683,,,0,StopArea:DUA8739347
StopPoint:DUA8739346,"HOUDAN",,48.79602065,1.60268551,,,0,StopArea:DUA8739346
StopPoint:DUA8739345,"TACOIGNIERES RICHEBOURG",,48.82942437,1.66899461,,,0,StopArea:DUA8739345
StopPoint:DUA8739344,"ORGERUS BEHOUST",,48.82657381,1.703203,,,0,StopArea:DUA8739344
StopPoint:DUA8739343,"GARANCIERES LA QUEUE",,48.81039806,1.76504156,,,0,StopArea:DUA8739343
StopPoint:DUA8739389,"MONTFORT L'AMAURY MERE",,48.80259778,1.81645177,,,0,StopArea:DUA8739389
StopPoint:DUA8739388,"VILLIERS NEAUPHLE PONTCHARTRAIN",,48.81532459,1.87748901,,,0,StopArea:DUA8739388
StopPoint:DUA8739342,"PLAISIR GRIGNON",,48.83191225,1.94438614,,,0,StopArea:DUA8739342
StopPoint:DUA8739340,"FONTENAY LE FLEURY",,48.80724298,2.04050307,,,0,StopArea:DUA8739340
StopPoint:DUA8739341,"VILLEPREUX LES CLAYES",,48.82364948,1.99284862,,,0,StopArea:DUA8739341
StopPoint:DUA8739362,"PLAISIR LES CLAYES",,48.83095563,1.96001084,,,0,StopArea:DUA8739362
StopPoint:DUA8727657,"LUZARCHES",,49.11712841,2.42008624,,,0,StopArea:DUA8727657
StopPoint:DUA8727203,"SEUGY",,49.11901889,2.39970419,,,0,StopArea:DUA8727203
StopPoint:DUA8727656,"VIARMES",,49.11662406,2.36823313,,,0,StopArea:DUA8727656
StopPoint:DUA8727655,"BELLOY SAINT-MARTIN",,49.09839649,2.36125033,,,0,StopArea:DUA8727655
StopPoint:DUA8727202,"VILLAINES",,49.07946652,2.35081082,,,0,StopArea:DUA8727202
StopPoint:DUA8711677,"CRECY LA CHAPELLE",,48.85955705,2.90571492,,,0,StopArea:DUA8711677
StopPoint:DUA8711674,"VILLIERS MONTBARBIN",,48.86328983,2.88317965,,,0,StopArea:DUA8711674
StopPoint:DUA8711673,"COUILLY SAINT-GERMAIN QUINCY",,48.88268041,2.85429365,,,0,StopArea:DUA8711673
StopPoint:DUA8711640,"MONTRY CONDE",,48.89085598,2.82638313,,,0,StopArea:DUA8711640
StopPoint:DUA8727205,"THIEUX NANTOUILLET",,49.00811161,2.68023017,,,0,StopArea:DUA8727205
StopPoint:DUA8727204,"COMPANS",,48.991389,2.66503781,,,0,StopArea:DUA8727204
StopPoint:DUA8727141,"GARE D'AULNAY SOUS BOIS",,48.93211157,2.49573488,,,0,StopArea:DUA8727141
StopPoint:DUA8739336,"BEYNES",,48.85999454,1.87558021,,,0,StopArea:DUA8739336
StopPoint:DUA8738171,"MAREIL SUR MAULDRE",,48.89323429,1.87172298,,,0,StopArea:DUA8738171
StopPoint:DUA8738172,"MAULE",,48.90930099,1.85721199,,,0,StopArea:DUA8738172
StopPoint:DUA8738173,"NEZEL AULNAY",,48.93871475,1.84050135,,,0,StopArea:DUA8738173
StopPoint:DUA8738200,"BECON LES BRUYERES",,48.90575921,2.26994652,,,0,StopArea:DUA8738200
StopPoint:DUA8738220,"COURBEVOIE",,48.89811534,2.24792482,,,0,StopArea:DUA8738220
StopPoint:DUA8738221,"LA DEFENSE",,48.89218351,2.23700015,,,0,StopArea:DUA8738221
StopPoint:DUA8738238,"PUTEAUX",,48.88338026,2.23367411,,,0,StopArea:DUA8738238
StopPoint:DUA8738237,"SURESNES MONT VALERIEN",,48.87171063,2.22101192,,,0,StopArea:DUA8738237
StopPoint:DUA8738236,"LE VAL D'OR",,48.85641649,2.21655476,,,0,StopArea:DUA8738236
StopPoint:DUA8738235,"SAINT-CLOUD",,48.8460995,2.21760366,,,0,StopArea:DUA8738235
StopPoint:DUA8738112,"CLICHY LEVALLOIS",,48.89763416,2.29740151,,,0,StopArea:DUA8738112
StopPoint:DUA8738234,"SEVRES VILLE D AVRAY",,48.82723536,2.20070413,,,0,StopArea:DUA8738234
StopPoint:DUA8738233,"CHAVILLE RIVE DROITE",,48.81256835,2.18824291,,,0,StopArea:DUA8738233
StopPoint:DUA8738288,"VIROFLAY RIVE DROITE",,48.80548966,2.16850359,,,0,StopArea:DUA8738288
StopPoint:DUA8738287,"MONTREUIL",,48.80637403,2.15148339,,,0,StopArea:DUA8738287
StopPoint:DUA8738286,"VERSAILLES RIVE DROITE",,48.8094788,2.1350708,,,0,StopArea:DUA8738286
StopPoint:DUA8738225,"GARCHES MARNES LA COQUETTE",,48.83827904,2.18709359,,,0,StopArea:DUA8738225
StopPoint:DUA8738226,"VAUCRESSON",,48.83663976,2.15268048,,,0,StopArea:DUA8738226
StopPoint:DUA8738243,"LA CELLE SAINT-CLOUD",,48.84271633,2.13810819,,,0,StopArea:DUA8738243
StopPoint:DUA8738244,"BOUGIVAL",,48.854248,2.13211555,,,0,StopArea:DUA8738244
StopPoint:DUA8738245,"LOUVECIENNES",,48.86121078,2.12317422,,,0,StopArea:DUA8738245
StopPoint:DUA8738246,"MARLY LE ROI",,48.87149925,2.0965315,,,0,StopArea:DUA8738246
StopPoint:DUA8738247,"L'ETANG LA VILLE",,48.86806056,2.07670248,,,0,StopArea:DUA8738247
StopPoint:DUA8738248,"SAINT-NOM LA BRETECHE FORET DE MARLY",,48.86778819,2.0507514,,,0,StopArea:DUA8738248
StopPoint:DUA8738265,"CERGY LE HAUT",,49.04787144,2.01098223,,,0,StopArea:DUA8738265
StopPoint:DUA8738249,"CERGY SAINT-CHRISTOPHE",,49.04964229,2.03427677,,,0,StopArea:DUA8738249
StopPoint:DUA8738190,"CERGY PREFECTURE",,49.03645943,2.07951707,,,0,StopArea:DUA8738190
StopPoint:DUA8733448,"NEUVILLE UNIVERSITE",,49.01412922,2.07828891,,,0,StopArea:DUA8733448
StopPoint:DUA8738165,"ACHERES VILLE",,48.97066075,2.07771443,,,0,StopArea:DUA8738165
StopPoint:DUA8738631,"NANTERRE UNIVERSITE",,48.90174217,2.21509272,,,0,StopArea:DUA8738631
StopPoint:DUA8738630,"LES VALLEES",,48.91363332,2.25730781,,,0,StopArea:DUA8738630
StopPoint:DUA8753413,"ERMONT EAUBONNE",,48.98050816,2.27104133,,,0,StopArea:DUA8727605
StopPoint:DUA8727618,"SANNOIS",,48.97051625,2.26390632,,,0,StopArea:DUA8727618
StopPoint:DUA8738156,"GARGENVILLE",,48.98297514,1.80889201,,,0,StopArea:DUA8738156
StopPoint:DUA8739387,"NOISY LE ROI",,48.84135588,2.06131041,,,0,StopArea:DUA8739387
StopPoint:DUA8738281,"GARE DE MAREIL MARLY",,48.88098817,2.0791609,,,0,StopArea:DUA8738281
StopPoint:DUA8736692,"SAINT-GERMAIN BEL AIR FOURQUEUX",,48.89460363,2.06992128,,,0,StopArea:DUA8736692
StopPoint:DUA8738280,"SAINT-GERMAIN GRANDE CEINTURE",,48.90320059,2.07295469,,,0,StopArea:DUA8738280
StopPoint:DUA8743179,"ROUGEMONT CHANTELOUP",,48.93093171,2.51502949,,,0,StopArea:DUA8743179
StopPoint:DUA8711389,"FREINVILLE SEVRAN",,48.92663777,2.51908357,,,0,StopArea:DUA8711389
StopPoint:DUA8711388,"L ABBAYE",,48.92192375,2.5164234,,,0,StopArea:DUA8711388
StopPoint:DUA8798871,"LYCEE HENRI SELLIER",,48.91609415,2.51504135,,,0,StopArea:DUA8798871
StopPoint:DUA8711386,"GARGAN",,48.90816313,2.51700542,,,0,StopArea:DUA8711386
StopPoint:DUA8711385,"LES PAVILLONS SOUS BOIS T4",,48.90244193,2.51167931,,,0,StopArea:DUA8711385
StopPoint:DUA8711387,"ALLEE DE LA TOUR RENDEZ VOUS",,48.89714158,2.50638835,,,0,StopArea:DUA8711387
StopPoint:DUA8711384,"LES COQUETIERS",,48.89250254,2.49936866,,,0,StopArea:DUA8711384
StopPoint:DUA8798870,"REMISE A JORELLE",,48.89309237,2.48789126,,,0,StopArea:DUA8798870
